step,coverage,cum_time,info_gain,overlap,fail,dt
3.220000000000000000e+02,5.775694444440433450e-01,1.393270035172050392e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.933835385865677020e-02
3.230000000000000000e+02,5.775694444440433450e-01,1.396604665913688947e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.334630741638633378e-02
3.240000000000000000e+02,5.775694444440433450e-01,1.400434506315787253e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.829840402098341062e-02
3.250000000000000000e+02,5.775694444440433450e-01,1.405530103973677214e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.095597657889873455e-02
3.260000000000000000e+02,5.775694444440433450e-01,1.410424441105554649e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.894337131877496416e-02
3.270000000000000000e+02,5.775694444440433450e-01,1.415506987233439240e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.082546127884540049e-02
3.280000000000000000e+02,5.775694444440433450e-01,1.420584084458105067e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.077097224665848979e-02
3.290000000000000000e+02,5.775694444440433450e-01,1.424508285604638402e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.924201146533308482e-02
3.300000000000000000e+02,5.775694444440433450e-01,1.428514500343131921e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.006214738493585337e-02
3.310000000000000000e+02,5.775694444440433450e-01,1.432438701489665256e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.924201146533308482e-02
3.320000000000000000e+02,5.775694444440433450e-01,1.435773332231303812e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.334630741638633378e-02
3.330000000000000000e+02,5.775694444440433450e-01,1.439697533377837146e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.924201146533308482e-02
3.340000000000000000e+02,5.775694444440433450e-01,1.444793131035727107e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.095597657889873455e-02
3.350000000000000000e+02,5.775694444440433450e-01,1.448016155613107436e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.223024577380364381e-02
3.360000000000000000e+02,5.775694444440433450e-01,1.452910492744984872e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.894337131877496416e-02
3.370000000000000000e+02,5.775694444440433450e-01,1.456834693891518206e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.924201146533308482e-02
3.380000000000000000e+02,5.775694444440433450e-01,1.460840908630011725e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.006214738493585337e-02
3.390000000000000000e+02,5.775694444440433450e-01,1.464175539371650281e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.334630741638633378e-02
3.400000000000000000e+02,5.775694444440433450e-01,1.468181754110143800e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.006214738493585337e-02
3.410000000000000000e+02,5.775694444440433450e-01,1.472115589496009491e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.933835385865677020e-02
3.420000000000000000e+02,5.775694444440433450e-01,1.477105736782763579e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.990147286754061107e-02
3.430000000000000000e+02,5.775694444440433450e-01,1.482188282910648169e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.082546127884540049e-02
3.440000000000000000e+02,5.775694444440433450e-01,1.485411307488028498e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.223024577380364381e-02
3.450000000000000000e+02,5.775694444440433450e-01,1.489335508634561833e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.924201146533308482e-02
3.460000000000000000e+02,5.775694444440433450e-01,1.493341723373055352e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.006214738493585337e-02
3.470000000000000000e+02,5.775694444440433450e-01,1.497275558758921044e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.933835385865677020e-02
3.480000000000000000e+02,5.775694444440433450e-01,1.502169895890798479e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.894337131877496416e-02
3.490000000000000000e+02,5.775694444440433450e-01,1.507252442018683070e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.082546127884540049e-02
3.500000000000000000e+02,5.775694444440433450e-01,1.511186277404548761e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.933835385865677020e-02
3.510000000000000000e+02,5.775694444440433450e-01,1.515110478551082096e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.924201146533308482e-02
3.520000000000000000e+02,5.775694444440433450e-01,1.520206076208972057e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.095597657889873455e-02
3.530000000000000000e+02,5.775694444440433450e-01,1.524035916611070363e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.829840402098341062e-02
3.540000000000000000e+02,5.775694444440433450e-01,1.529026063897824450e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.990147286754061107e-02
3.550000000000000000e+02,5.775694444440433450e-01,1.532959899283690142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.933835385865677020e-02
3.560000000000000000e+02,5.775694444440433450e-01,1.538036996508355969e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.077097224665848979e-02
3.570000000000000000e+02,5.775694444440433450e-01,1.543132594166245930e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.095597657889873455e-02
3.580000000000000000e+02,5.775694444440433450e-01,1.548122741453000017e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.990147286754061107e-02
3.590000000000000000e+02,5.775694444440433450e-01,1.553200929070001557e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.078187617001548443e-02
3.600000000000000000e+02,5.775694444440433450e-01,1.558283475197886148e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.082546127884540049e-02
3.610000000000000000e+02,5.775694444440433450e-01,1.563379072855776108e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.095597657889873455e-02
3.620000000000000000e+02,5.775694444440433450e-01,1.566713703597414664e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.334630741638633378e-02
3.630000000000000000e+02,5.775694444440433450e-01,1.571809301255304625e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.095597657889873455e-02
3.640000000000000000e+02,5.775694444440433450e-01,1.575733502401837960e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.924201146533308482e-02
3.650000000000000000e+02,5.775694444440433450e-01,1.580811690018839499e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.078187617001548443e-02
3.660000000000000000e+02,5.775694444440433450e-01,1.585801837305593587e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.990147286754061107e-02
3.670000000000000000e+02,5.775694444440433450e-01,1.590878934530259414e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.077097224665848979e-02
3.680000000000000000e+02,5.775694444440433450e-01,1.594213565271897970e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.334630741638633378e-02
3.690000000000000000e+02,5.775694444440433450e-01,1.598219780010391489e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.006214738493585337e-02
3.700000000000000000e+02,5.775694444440433450e-01,1.602143981156924823e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.924201146533308482e-02
3.710000000000000000e+02,5.775694444440433450e-01,1.605478611898563557e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.334630741638633378e-02
3.720000000000000000e+02,5.775694444440433450e-01,1.610372949030440992e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.894337131877496416e-02
3.730000000000000000e+02,5.775694444440433450e-01,1.615455495158325405e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.082546127884540049e-02
3.740000000000000000e+02,5.775694444440433450e-01,1.620445642445079315e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.990147286754061107e-02
3.750000000000000000e+02,5.775694444440433450e-01,1.624275482847177798e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.829840402098341062e-02
3.760000000000000000e+02,5.775694444440433450e-01,1.629371080505067582e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.095597657889873455e-02
3.770000000000000000e+02,5.775694444440433450e-01,1.634448177729733587e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.077097224665848979e-02
3.780000000000000000e+02,5.775694444440433450e-01,1.639530723857618000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.082546127884540049e-02
3.790000000000000000e+02,5.775694444440433450e-01,1.643454925004151335e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.924201146533308482e-02
3.800000000000000000e+02,5.775694444440433450e-01,1.647461139742645031e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.006214738493585337e-02
3.810000000000000000e+02,5.775694444440433450e-01,1.651394975128510723e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.933835385865677020e-02
3.820000000000000000e+02,5.775694444440433450e-01,1.656385122415264632e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.990147286754061107e-02
3.830000000000000000e+02,5.775694444440433450e-01,1.659719753156903366e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.334630741638633378e-02
3.840000000000000000e+02,5.775694444440433450e-01,1.664796850381569371e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.077097224665848979e-02
3.850000000000000000e+02,5.775694444440433450e-01,1.669879396509453784e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.082546127884540049e-02
3.860000000000000000e+02,5.775694444440433450e-01,1.674956493734119789e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.077097224665848979e-02
3.870000000000000000e+02,5.775694444440433450e-01,1.678880694880653124e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.924201146533308482e-02
3.880000000000000000e+02,5.775694444440433450e-01,1.682886909619146820e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.006214738493585337e-02
3.890000000000000000e+02,5.775694444440433450e-01,1.687969455747031233e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.082546127884540049e-02
3.900000000000000000e+02,5.775694444440433450e-01,1.691304086488669967e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.334630741638633378e-02
3.910000000000000000e+02,5.775694444440433450e-01,1.695310301227163663e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.006214738493585337e-02
3.920000000000000000e+02,5.775694444440433450e-01,1.700204638359041098e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.894337131877496416e-02
3.930000000000000000e+02,5.775694444440433450e-01,1.703539269100679832e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.334630741638633378e-02
3.940000000000000000e+02,5.775694444440433450e-01,1.708616366325345837e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.077097224665848979e-02
3.950000000000000000e+02,5.775694444440433450e-01,1.711839390902726166e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.223024577380364381e-02
3.960000000000000000e+02,5.775694444440433450e-01,1.715763592049259501e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.924201146533308482e-02
3.970000000000000000e+02,5.775694444440433450e-01,1.720859189707149284e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.095597657889873455e-02
3.980000000000000000e+02,5.775694444440433450e-01,1.724783390853682619e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.924201146533308482e-02
3.990000000000000000e+02,5.775694444440433450e-01,1.728613231255781102e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.829840402098341062e-02
4.000000000000000000e+02,5.775694444440433450e-01,1.733695777383665515e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.082546127884540049e-02
